question_temp_key (필수)	term_title (표시용)	term_id (선택)	term_category (표시용)	term_category_id (선택)	question_type (필수)	difficulty (필수)	question_text (필수)	explanation (선택)	text_answer (TEXT일 때 필수)	choice_1_text	choice_1_is_answer	choice_2_text	choice_2_is_answer	choice_3_text	choice_3_is_answer	choice_4_text	choice_4_is_answer	label_1_key (선택)	label_2_key (선택)	label_3_key (선택)	label_4_key (선택)
Q138	오류 포커스 이동(Error Focus)		Frontend - Web Accessibility	16	CHOICE	MEDIUM	폼 제출 후 첫 오류 필드로 포커스를 이동시키는 이유로 가장 올바른 것은?	오류가 발생했는데 포커스가 그대로면 키보드/스크린 리더 사용자는 어디가 문제인지 찾기 어렵습니다. 첫 오류로 포커스를 보내면 수정 흐름이 빨라집니다. 면접에서는 폼 오류 UX를 접근성 관점에서 설명하라고 할 수 있습니다. 실무에서는 오류 요약과 함께 적용하면 더 효과적입니다. 단, 사용자를 놀라게 하지 않도록 메시지와 함께 자연스럽게 안내하는 것이 중요합니다.		사용자가 오류 위치를 빠르게 인지하고 수정할 수 있다	TRUE	성능이 좋아진다	FALSE	디자인이 예뻐진다	FALSE	스크린 리더가 필요 없다	FALSE	frontend	accessibility	a11y	ui
Q139	툴팁 접근성(Tooltip A11y)		Frontend - Web Accessibility	16	CHOICE	MEDIUM	마우스 hover로만 보이는 툴팁이 접근성에서 문제가 되는 대표 이유는?	hover는 키보드 사용자가 트리거하기 어렵고, 모바일에도 해당이 없습니다. 또한 스크린 리더에게 내용이 전달되지 않을 수 있습니다. 면접에서는 tooltip을 어떻게 접근성 있게 만들지 질문이 나올 수 있습니다. 실무에서는 포커스 시에도 툴팁이 뜨게 하고, 트리거와 내용을 programmatically 연결합니다. 그리고 툴팁은 정보 보조 수준으로 제한하고, 핵심 정보는 항상 보이게 하는 편이 안전합니다.		hover만 지원하면 키보드/모바일에서 접근이 어렵다	TRUE	툴팁은 CSS라서 문제 없다	FALSE	툴팁은 색 대비만 맞추면 된다	FALSE	툴팁은 항상 자동으로 읽힌다	FALSE	frontend	accessibility	a11y	ui
Q140	포커스 순서와 CSS order(Flex Order)		Frontend - Web Accessibility	16	CHOICE	MEDIUM	flex order로 화면 배치를 바꿨을 때 키보드 포커스 순서가 예상과 달라질 수 있는 이유는?	키보드 포커스 순서는 기본적으로 DOM 순서를 따릅니다. CSS order는 시각적 위치만 바꾸기 때문에 DOM과 화면 순서가 달라질 수 있습니다. 면접에서는 왜 DOM 순서가 중요하고, order 남발이 왜 위험한지 질문이 나올 수 있습니다. 실무에서는 시각적 배치보다 탐색/읽기 순서를 우선으로 고려합니다. 필요하면 DOM 자체를 논리적으로 재배치하는 편이 더 안전합니다.		포커스 순서는 DOM을 따르고 CSS order는 시각만 바꾼다	TRUE	포커스 순서는 항상 화면 위치를 따른다	FALSE	포커스 순서는 랜덤이다	FALSE	CSS order는 접근성과 무관하다	FALSE	frontend	accessibility	a11y	css
Q141	aria-live 적용 위치(Live Region Placement)		Frontend - Web Accessibility	16	CHOICE	MEDIUM	장바구니 담기 후 “담겼습니다” 같은 알림을 제공할 때, 가장 적절한 구현은?	라이브 알림은 사용자 흐름을 깨지 않으면서 변화만 전달해야 합니다. 버튼 텍스트를 계속 바꾸면 포커스/라벨이 흔들릴 수 있고 반복 낭독도 발생합니다. 면접에서는 라이브 영역을 어디에 두는지와 메시지 갱신 전략을 묻기도 합니다. 실무에서는 별도의 라이브 영역을 두고 메시지를 필요한 순간에만 업데이트하는 방식이 흔합니다. 토스트 UI를 쓰더라도 접근성 알림 채널을 분리해 두면 디버깅이 쉬워집니다.		버튼 라벨을 매번 바꿔서 알림을 전달한다	FALSE	별도의 라이브 영역을 두고 필요한 순간에만 메시지를 갱신한다	TRUE	콘솔 로그로만 알린다	FALSE	알림은 이미지로만 보여준다	FALSE	frontend	accessibility	a11y	aria
Q142	aria-describedby 오류 연결(Error Description)		Frontend - Web Accessibility	16	CHOICE	MEDIUM	폼 검증 오류 메시지를 입력 필드와 연결해 스크린 리더가 함께 읽게 하려면?	오류 메시지가 화면에 있어도 필드와 연결이 없으면 낭독 시 맥락이 약합니다. aria-describedby로 오류 메시지 id를 연결하면 입력을 탐색할 때 오류가 함께 읽힐 수 있습니다. 면접에서는 aria-invalid와 describedby를 같이 묶어서 말하라고 할 수 있습니다. 실무에서는 오류 메시지가 동적으로 바뀌면 describedby 참조도 안정적으로 유지해야 합니다. 또한 오류 메시지 영역이 비어 있는 경우를 대비해 조건부 렌더링 전략을 잘 잡는 것이 중요합니다.		input에 aria-describedby로 오류 메시지 id를 연결한다	TRUE	오류 메시지를 placeholder에만 적는다	FALSE	오류는 border 색만 바꾼다	FALSE	오류 메시지는 title 속성만 사용한다	FALSE	frontend	accessibility	a11y	aria
Q143	aria-invalid 사용 시점(When Invalid)		Frontend - Web Accessibility	16	CHOICE	MEDIUM	사용자가 아직 입력을 시작하지 않았는데도 모든 필드에 aria-invalid true를 미리 설정하면 생길 수 있는 문제는?	처음부터 전부 invalid로 표시하면 사용자는 압박을 느끼고, 스크린 리더 사용자도 계속 오류 상태로 안내받을 수 있습니다. 검증은 보통 제출 시점 또는 사용자가 해당 필드를 “사용한 뒤”에 표시하는 전략이 흔합니다. 면접에서는 실시간 검증 UX의 부작용을 접근성 관점에서 설명하라고 할 수 있습니다. 실무에서는 touched/dirty 같은 상태를 두고 오류 표시 타이밍을 제어합니다. 접근성은 정보의 “정확성”뿐 아니라 “타이밍”도 중요합니다.		처음부터 오류 안내가 과도해져 사용자 경험이 나빠질 수 있다	TRUE	언제나 더 좋다	FALSE	aria-invalid는 스크린 리더가 읽지 않는다	FALSE	성능이 좋아진다	FALSE	frontend	accessibility	a11y	ui
Q144	roving tabindex 적용 대상		Frontend - Web Accessibility	16	CHOICE	MEDIUM	roving tabindex 패턴이 특히 유용한 컴포넌트는?	탭이나 메뉴처럼 여러 항목을 방향키로 이동하는 UI는 roving tabindex를 적용하면 탭 이동이 과도하게 길어지는 문제를 줄일 수 있습니다. 면접에서는 tablist에서 탭키와 방향키의 역할을 구분해 설명하는지 봅니다. 실무에서는 “한 번 탭으로 진입하고 내부는 방향키” 원칙을 지키면 UX가 좋아집니다. 적용 대상은 탭, 메뉴, 라디오 그룹, 리스트박스 등 다양합니다. 핵심은 많은 항목을 탭으로 모두 순회시키지 않는 것입니다.		탭 인터페이스(tablist tab)	TRUE	단일 input	FALSE	정적 텍스트 문단	FALSE	이미지 태그	FALSE	frontend	accessibility	a11y	aria
Q145	aria-activedescendant vs roving		Frontend - Web Accessibility	16	CHOICE	MEDIUM	콤보박스/자동완성에서 “포커스는 입력창에 두고 활성 항목만 바꾸는” 패턴에 더 가까운 것은?	roving tabindex는 실제 포커스를 항목으로 이동시키는 방식이 많습니다. 반면 자동완성에서는 포커스가 input에 남아있고, 목록에서 어떤 항목이 활성인지 읽어야 하는 경우가 많습니다. 이때 aria-activedescendant로 활성 항목 id를 가리키는 패턴을 씁니다. 면접에서는 두 접근을 비교해 말할 수 있으면 좋습니다. 실무에서는 구현 난이도와 스크린 리더 호환성을 고려해 패턴을 선택합니다.		aria-activedescendant 사용	TRUE	모든 항목에 tabindex 0	FALSE	outline 제거	FALSE	aria-hidden 적용	FALSE	frontend	accessibility	a11y	aria
Q146	탭 패턴의 키보드 조작(Tab Keyboard)		Frontend - Web Accessibility	16	CHOICE	MEDIUM	WAI-ARIA 탭 패턴에서 “탭 간 이동”에 더 권장되는 키 조작은?	탭 패턴에서는 탭키는 다음 포커스 가능한 영역으로 이동하고, 탭들 사이 이동은 방향키로 하는 설계가 흔합니다. 이렇게 하면 탭키 탐색이 길어지지 않고, 위젯 내부 조작도 일관됩니다. 면접에서는 탭 UI에서 키보드 정책을 아는지 확인합니다. 실무에서는 기본 패턴을 따르면 스크린 리더 사용자도 익숙하게 사용할 수 있습니다. 구현 시에는 aria-selected, tabindex, tabpanel 연결을 함께 맞춰야 합니다.		좌우(또는 상하) 방향키로 탭 간 이동	TRUE	탭키로만 탭 간 이동	FALSE	마우스 클릭만 허용	FALSE	ESC로만 탭 이동	FALSE	frontend	accessibility	a11y	aria
Q147	커스텀 셀렉트의 리스크(Custom Select Risk)		Frontend - Web Accessibility	16	CHOICE	MEDIUM	네이티브 select 대신 커스텀 셀렉트를 만들 때 접근성 리스크로 가장 적절한 것은?	커스텀 셀렉트는 역할/상태뿐 아니라 키보드 조작, 포커스 관리, 스크린 리더 안내까지 구현해야 합니다. 브라우저마다 기본 select는 매우 많은 접근성 기능이 내장되어 있습니다. 면접에서는 커스텀 셀렉트가 왜 어렵고 위험한지 설명하라고 자주 묻습니다. 실무에서는 검증된 라이브러리나 네이티브 요소를 우선 고려합니다. 단순히 디자인 때문에 커스텀을 선택하면 QA 비용이 크게 늘 수 있습니다.		키보드/스크린 리더 동작을 모두 직접 구현해야 한다	TRUE	스타일이 예쁘다	FALSE	HTML이 더 짧아진다	FALSE	성능이 무조건 좋아진다	FALSE	frontend	accessibility	a11y	ui
Q148	role menu 남용의 문제		Frontend - Web Accessibility	16	CHOICE	MEDIUM	단순 내비게이션 링크 목록에 role menu를 붙이는 것이 문제가 될 수 있는 이유는?	menu role은 앱 메뉴 위젯 패턴을 의미하며 특정 키보드 조작(방향키 이동 등)을 기대합니다. 단순 링크 목록에 menu를 붙이면 보조기기 사용자에게 잘못된 기대를 줄 수 있습니다. 면접에서는 role을 붙이면 어떤 “행동 규약”이 따라오는지 말할 수 있어야 합니다. 실무에서는 사이트 내비게이션은 보통 nav + 리스트 구조가 더 적절합니다. ARIA는 의미를 “추가”하는 도구이지 “임의로 바꾸는” 도구가 아닙니다.		menu 패턴의 키보드 규칙을 따르지 않으면 오히려 혼란을 준다	TRUE	role menu는 CSS를 자동 적용한다	FALSE	role menu는 성능을 높인다	FALSE	role menu는 링크에만 쓰는 속성이다	FALSE	frontend	accessibility	a11y	aria
Q149	자동완성 목록 낭독(Combobox Announcement)		Frontend - Web Accessibility	16	CHOICE	MEDIUM	자동완성에서 사용자가 아래 화살표로 목록을 탐색할 때, 활성 항목이 바뀌었음을 스크린 리더에 전달하는 대표 방법은?	자동완성에서 포커스가 input에 남아 있으면 목록 항목에 실제 포커스가 가지 않습니다. 그래서 활성 항목을 id로 가리키고, 스크린 리더가 그 항목을 읽도록 하는 패턴이 필요합니다. 면접에서는 combobox 구현 시 aria-activedescendant를 언급하면 좋습니다. 실무에서는 활성 항목 하이라이트, 스크롤, 낭독이 모두 동기화되어야 합니다. 또한 목록이 열리고 닫힐 때 aria-expanded도 함께 갱신해야 합니다.		aria-activedescendant로 활성 항목 id를 가리킨다	TRUE	모든 항목에 tabindex 0을 준다	FALSE	목록을 display none으로 숨긴다	FALSE	input에 placeholder를 넣는다	FALSE	frontend	accessibility	a11y	aria
Q150	폼 제출 버튼의 명확성(Submit Button Clarity)		Frontend - Web Accessibility	16	CHOICE	MEDIUM	폼에 “저장”과 “다음” 두 버튼이 있을 때, 접근성/사용성 관점에서 더 좋은 설계는?	버튼은 동작이 명확해야 합니다. 특히 제출을 트리거하는 버튼과 단순 이동 버튼이 섞이면 사용자가 혼란을 겪을 수 있습니다. 면접에서는 버튼 타입과 라벨의 중요성을 자주 묻습니다. 실무에서는 제출 버튼은 type submit, 나머지는 type button으로 구분하고, 라벨도 실제 동작을 반영하도록 구성합니다. 또한 키보드 사용자를 위해 버튼 순서와 포커스 흐름을 고려해야 합니다. “확인” 같은 추상 라벨은 문맥 없으면 피하는 것이 좋습니다.		동작별로 버튼 타입을 구분하고 라벨도 구체적으로 만든다	TRUE	둘 다 submit으로 둔다	FALSE	라벨은 둘 다 확인으로 통일한다	FALSE	버튼은 div로 만든다	FALSE	frontend	accessibility	a11y	html
Q151	aria-describedby 다중 참조(Multiple IDs)		Frontend - Web Accessibility	16	CHOICE	MEDIUM	하나의 input에 “도움말”과 “오류 메시지”를 모두 연결하려면 aria-describedby를 어떻게 쓰는 것이 일반적인가?	aria-describedby는 여러 id를 공백으로 나열해 다중 설명을 연결할 수 있습니다. 면접에서는 describedby의 활용도를 확인할 때 이런 질문을 던질 수 있습니다. 실무에서는 도움말과 오류를 모두 연결하되, 오류가 없을 때는 오류 요소를 숨기거나 제외하는 전략을 씁니다. 연결된 설명이 너무 길어지면 낭독이 부담이 될 수 있으니 내용도 간결하게 유지합니다. 또한 id가 중복되지 않게 컴포넌트화에서 특히 주의합니다.		여러 id를 공백으로 나열해 연결한다	TRUE	describedby는 하나만 가능하다	FALSE	describedby는 숫자만 넣는다	FALSE	describedby는 CSS로 설정한다	FALSE	frontend	accessibility	a11y	aria
Q152	label 중복 낭독(Duplicate Label)		Frontend - Web Accessibility	16	CHOICE	MEDIUM	input에 label도 있고 aria-label도 동시에 제공했더니 스크린 리더가 이름을 이상하게 읽는 경우가 있다. 가장 좋은 해결 방향은?	이름 경로가 중복되면 낭독이 중복되거나 예상치 못한 이름이 될 수 있습니다. 원칙적으로 한 가지 방식으로 이름을 제공하는 것이 디버깅에 유리합니다. 면접에서는 aria-label은 “최후의 수단”으로 쓰고, 가능하면 label 연결을 쓰라고 합니다. 실무에서는 label을 유지하고 aria-label을 제거하거나, 반대로 aria-labelledby로 일관되게 맞추는 방식으로 정리합니다. 핵심은 접근성 이름이 하나로 명확해야 한다는 것입니다.		이름 제공 방식을 하나로 정리해 중복을 제거한다	TRUE	둘 다 유지하고 CSS만 바꾼다	FALSE	placeholder로 대체한다	FALSE	input을 div로 바꾼다	FALSE	frontend	accessibility	a11y	aria
Q153	aria-current vs aria-selected 구분		Frontend - Web Accessibility	16	CHOICE	MEDIUM	“현재 페이지” 내비게이션 항목 표시에는 aria-current, “탭에서 선택된 탭” 표시에는 aria-selected를 쓰는 이유로 가장 올바른 것은?	두 속성은 쓰임이 다릅니다. aria-current는 문서/내비게이션 흐름에서 현재 위치를 나타내고, aria-selected는 위젯 내 선택 상태를 나타냅니다. 면접에서는 상황에 맞는 ARIA 속성을 선택할 수 있는지 봅니다. 실무에서는 side nav에서 현재 페이지는 aria-current page로, 탭 위젯의 활성 탭은 aria-selected true로 표현하는 것이 일반적입니다. 의미에 맞게 선택하면 보조기기 안내도 정확해집니다. 속성을 섞어 쓰면 안내가 어색해질 수 있습니다.		의미와 대상이 달라 각각 적절한 속성이 다르다	TRUE	둘은 완전히 동일하다	FALSE	aria-selected는 내비게이션에만 쓴다	FALSE	aria-current는 폼 검증에 쓴다	FALSE	frontend	accessibility	a11y	aria
Q154	폼 오류 시 스크롤만 이동		Frontend - Web Accessibility	16	CHOICE	MEDIUM	오류 요약을 클릭했을 때 스크롤만 이동하고 포커스를 주지 않으면 문제가 될 수 있는 이유는?	스크롤만 이동하면 키보드 포커스는 여전히 요약 영역에 남을 수 있습니다. 스크린 리더 사용자는 “현재 포커스된 요소”를 중심으로 탐색하므로, 오류 필드로 포커스를 옮기는 것이 더 명확합니다. 면접에서는 왜 포커스 이동이 중요한지 설명하라고 할 수 있습니다. 실무에서는 스크롤 이동 후 해당 input에 focus를 주고, 필요하면 오류 메시지를 함께 읽히게 연결합니다. 사용자에게 현재 수정해야 할 지점을 확실히 안내하는 것이 목적입니다.		포커스가 이동하지 않아 키보드/스크린 리더 사용자에게 불명확할 수 있다	TRUE	스크롤만 이동하면 더 접근성이 좋다	FALSE	포커스는 CSS로만 해결된다	FALSE	포커스는 마우스 사용자에게만 필요하다	FALSE	frontend	accessibility	a11y	ui
Q155	focus outline 제거의 대안		Frontend - Web Accessibility	16	CHOICE	MEDIUM	디자인 이유로 기본 outline이 거슬릴 때 접근성 있게 처리하는 가장 바람직한 방식은?	outline을 제거하면 키보드 사용자는 현재 위치를 잃습니다. 따라서 제거가 아니라 “대체 스타일”을 제공해야 합니다. 면접에서는 outline none이 왜 안 좋은지와 대안을 말하라고 합니다. 실무에서는 focus-visible 등을 활용해 키보드 탐색 시에만 포커스를 강조하거나, 브랜드 컬러로 명확한 포커스 스타일을 커스텀합니다. 포커스는 접근성에서 매우 핵심적인 피드백입니다.		outline을 없애고 아무 표시도 하지 않는다	FALSE	outline을 대체하는 명확한 포커스 스타일을 제공한다	TRUE	hover 효과로 대체한다	FALSE	포커스는 제거해도 된다	FALSE	frontend	accessibility	a11y	css
Q156	라우팅 후 스크린리더 흐름		Frontend - Web Accessibility	16	CHOICE	MEDIUM	SPA에서 라우팅 후에도 스크린 리더가 이전 페이지 콘텐츠를 계속 읽는 듯한 느낌이 드는 이유로 가장 가까운 것은?	SPA는 전체 문서가 새로 로드되지 않아 보조기기가 “문맥 전환”을 자동으로 감지하지 못할 수 있습니다. 포커스가 이전 요소에 남아 있으면 낭독도 이전 맥락에 머물게 됩니다. 면접에서는 라우팅 접근성의 핵심이 포커스 관리라고 자주 말합니다. 실무에서는 라우트 변경 시 제목 업데이트와 main으로의 포커스 이동으로 전환을 명확히 합니다. 필요하면 라이브 영역으로 페이지 제목을 안내하는 전략도 있습니다.		포커스/제목 갱신이 없어서 문맥 전환을 인지하기 어렵다	TRUE	스크린 리더는 SPA를 지원하지 않는다	FALSE	CSS가 부족해서 그렇다	FALSE	네트워크 속도 때문	FALSE	frontend	accessibility	a11y	ui
Q157	aria-expanded 동기화		Frontend - Web Accessibility	16	CHOICE	MEDIUM	드롭다운이 닫혔는데도 aria-expanded가 true로 남아있다면 생기는 문제는?	aria-expanded는 현재 확장 상태를 나타냅니다. 실제 UI 상태와 불일치하면 보조기기 안내가 틀려 사용자 혼란이 생깁니다. 면접에서는 “상태 동기화”를 정말 중요하게 봅니다. 실무에서는 상태 변경 로직에 aria-expanded 갱신을 포함시키고, 외부 클릭/ESC/포커스 이탈 등 모든 닫힘 경로에서도 동일하게 갱신해야 합니다. 테스트는 마우스뿐 아니라 키보드 플로우로도 해야 합니다.		보조기기가 상태를 잘못 안내해 혼란을 준다	TRUE	성능이 좋아진다	FALSE	CSS가 자동으로 수정한다	FALSE	문제 없다	FALSE	frontend	accessibility	a11y	aria
Q158	focus trap 구현 실수		Frontend - Web Accessibility	16	CHOICE	MEDIUM	모달 포커스 트랩 구현에서 자주 발생하는 실수로 가장 적절한 것은?	포커스 트랩은 모달 내부에 머물게 하지만, 모달을 닫을 수 있어야 합니다. 닫기 버튼이 포커스 불가거나 ESC가 안 먹히면 사실상 키보드 트랩이 됩니다. 면접에서는 “포커스 트랩”과 “키보드 트랩”을 구분해서 설명하라고 합니다. 실무에서는 첫 포커스 지정, 탭 순환, 닫기 경로 제공, 닫은 뒤 포커스 복귀까지 포함해야 완성입니다. 부분 구현은 오히려 위험할 수 있습니다.		모달 내부에 가두기만 하고 닫기 경로가 부족해 키보드 트랩이 된다	TRUE	오버레이가 어둡지 않다	FALSE	애니메이션이 없다	FALSE	폰트가 작다	FALSE	frontend	accessibility	a11y	ui
Q159	툴팁과 연결(Trigger Relationship)		Frontend - Web Accessibility	16	CHOICE	MEDIUM	툴팁이 단순 시각 장식이 아니라 “추가 설명”을 제공한다면, 트리거 요소와 내용을 연결하는 대표 방법은?	툴팁이 유의미한 정보를 제공하면 키보드/보조기기 사용자도 접근할 수 있어야 합니다. 보통 트리거에 describedby로 툴팁 내용을 연결하거나, 적절한 role과 관계를 부여합니다. 면접에서는 툴팁 접근성에서 hover 외에도 focus를 지원해야 한다는 점이 자주 나옵니다. 실무에서는 툴팁은 사라져도 핵심 정보가 아니어야 하며, 가능하면 폼 도움말처럼 항상 보이는 텍스트로 제공하는 편이 더 안전합니다. 그래도 툴팁이 필요하다면 관계를 명시해 읽히게 합니다.		aria-describedby로 툴팁 내용을 연결한다	TRUE	hover만 지원한다	FALSE	색만 바꾼다	FALSE	툴팁 텍스트를 이미지로 만든다	FALSE	frontend	accessibility	a11y	aria
Q160	disabled vs aria-disabled		Frontend - Web Accessibility	16	CHOICE	MEDIUM	네이티브 button에서 disabled와 aria-disabled를 비교할 때 가장 올바른 설명은?	disabled는 실제로 포커스/클릭을 막고 브라우저 기본 동작을 제공합니다. aria-disabled는 의미 전달에 가깝고, 클릭 차단은 별도 로직이 필요할 수 있습니다. 면접에서는 왜 네이티브 disabled가 우선인지 자주 묻습니다. 실무에서는 가능하면 disabled를 쓰고, 커스텀 요소나 특수한 경우에만 aria-disabled를 고려합니다. 또한 disabled 요소는 포커스가 가지 않는다는 점이 UX에 맞는지 함께 판단해야 합니다.		disabled는 동작을 실제로 막고, aria-disabled는 의미 전달이라 로직이 추가로 필요할 수 있다	TRUE	aria-disabled가 있으면 자동으로 클릭이 막힌다	FALSE	disabled는 접근성과 무관하다	FALSE	둘은 완전히 동일하다	FALSE	frontend	accessibility	a11y	html
Q161	aria-label vs aria-labelledby		Frontend - Web Accessibility	16	CHOICE	MEDIUM	버튼 옆에 화면에 보이는 텍스트가 이미 “다운로드”라고 존재한다면, 접근성 이름 제공으로 더 선호되는 방식은?	aria-label은 빠르지만 화면 텍스트와 불일치가 생기기 쉽습니다. 반면 aria-labelledby는 화면에 있는 텍스트를 참조해 이름을 구성하므로 일관성이 좋습니다. 면접에서는 “가능하면 화면 텍스트를 참조하라”는 원칙을 자주 봅니다. 실무에서는 국제화(i18n)에서도 aria-labelledby가 유지보수에 유리합니다. 단, 참조 대상 id가 안정적으로 유지되어야 합니다. 이름이 중복되지 않도록 한 가지 방식으로 정리하는 것도 중요합니다.		aria-label로 하드코딩한다	FALSE	aria-labelledby로 화면 텍스트를 참조한다	TRUE	placeholder로 이름을 준다	FALSE	title 속성만 쓴다	FALSE	frontend	accessibility	a11y	aria
Q162	accessible name 디버깅		Frontend - Web Accessibility	16	CHOICE	MEDIUM	스크린 리더에서 버튼이 “버튼”으로만 읽힌다. 가장 먼저 확인할 항목으로 적절한 것은?	버튼이 “버튼”으로만 읽히면 접근성 이름이 비어 있을 가능성이 큽니다. 텍스트 콘텐츠, aria-label, aria-labelledby 연결, img alt 등 이름 경로를 확인해야 합니다. 면접에서는 접근성 이름을 어떻게 계산하는지 큰 흐름을 설명할 수 있으면 좋습니다. 실무에서는 아이콘-only 버튼에서 특히 자주 발생합니다. 재사용 컴포넌트에서 label props를 필수로 강제하면 누락을 줄일 수 있습니다. 디버깅은 “이 요소의 name이 무엇인가”를 먼저 보는 습관이 중요합니다.		버튼의 접근성 이름(텍스트/aria-label/aria-labelledby)이 있는지 확인한다	TRUE	z-index를 확인한다	FALSE	border-radius를 확인한다	FALSE	이미지 용량을 확인한다	FALSE	frontend	accessibility	a11y	tools
Q163	클릭 영역과 접근성		Frontend - Web Accessibility	16	CHOICE	MEDIUM	모바일에서 작은 아이콘 버튼이 누르기 어려울 때 접근성 관점에서 가장 적절한 개선은?	터치 타겟이 너무 작으면 운동 제약이 있는 사용자뿐 아니라 일반 사용자도 오작동이 늘어납니다. 접근성은 사용자의 조작 용이성을 포함합니다. 면접에서는 “터치 타겟 크기” 같은 실무 포인트를 묻기도 합니다. 실무에서는 버튼 자체의 패딩을 늘리거나 클릭 가능한 영역을 확대합니다. 단, 시각적으로만 커 보이게 하고 실제 hit area가 작으면 문제는 그대로입니다. 클릭 영역 확대는 키보드/스크린 리더에도 부정적 영향 없이 개선되는 경우가 많습니다.		아이콘을 더 화려하게 만든다	FALSE	버튼의 실제 클릭 가능한 영역(패딩/크기)을 확장한다	TRUE	hover 효과를 강화한다	FALSE	버튼을 이미지로 바꾼다	FALSE	frontend	accessibility	a11y	ui
Q164	링크와 버튼 구분(Semantics)		Frontend - Web Accessibility	16	CHOICE	MEDIUM	“페이지 이동”을 트리거하는 요소를 구현할 때 더 올바른 시맨틱 선택은?	링크(a)는 이동, 버튼(button)은 동작(상태 변화, 제출 등)이라는 의미가 기본입니다. 의미에 맞는 요소를 쓰면 키보드 동작과 보조기기 안내가 자연스럽습니다. 면접에서는 링크와 버튼의 차이를 자주 묻습니다. 실무에서 div로 다 만들면 접근성뿐 아니라 기본 브라우저 동작(새 탭 열기, 주소 복사 등)도 잃습니다. 따라서 이동은 a, 동작은 button으로 설계하는 것이 원칙입니다. 필요하면 스타일을 CSS로 맞추면 됩니다.		button	FALSE	a	TRUE	div	FALSE	span	FALSE	frontend	accessibility	a11y	html
Q165	skip link 대상(Target)		Frontend - Web Accessibility	16	CHOICE	MEDIUM	스킵 링크(본문 바로가기)가 이동해야 하는 가장 적절한 대상은?	스킵 링크는 반복되는 헤더/내비게이션을 건너뛰고 핵심 콘텐츠로 바로 가게 합니다. 따라서 main 콘텐츠의 시작점(예: main, 첫 제목)이 대상이 되어야 합니다. 면접에서는 skip link를 어디로 연결하는지 자주 묻습니다. 실무에서는 main에 id를 주고 스킵 링크 href로 연결합니다. 이동 후 포커스가 보이도록 포커스 가능한 대상(tabindex -1 등)도 고려해야 합니다. 목적은 “콘텐츠로 즉시 진입”입니다.		footer	FALSE	main 콘텐츠 시작점	TRUE	랜덤 div	FALSE	이미지	FALSE	frontend	accessibility	a11y	html
Q166	focusable main (tabindex -1)		Frontend - Web Accessibility	16	CHOICE	MEDIUM	스킵 링크로 main으로 점프했는데 포커스가 잘 안 잡히는 문제를 해결하기 위한 대표 방법은?	main 요소는 기본적으로 포커스 가능한 요소가 아닐 수 있습니다. 스킵 링크는 해시 이동은 되지만 포커스 이동은 브라우저마다 일관되지 않을 수 있습니다. 면접에서는 skip link 구현에서 tabindex -1을 활용하는지 확인합니다. 실무에서는 main에 tabindex -1을 부여해 프로그램적으로 포커스를 줄 수 있게 만들고, 링크 클릭 시 focus를 호출하는 방식이 쓰입니다. 이렇게 하면 키보드 사용자가 “현재 위치”를 확실히 인지할 수 있습니다. 포커스는 보이게 유지하는 것이 중요합니다.		main에 tabindex -1을 부여하고 포커스를 이동시킨다	TRUE	main을 display none으로 바꾼다	FALSE	main 배경색을 바꾼다	FALSE	skip link를 제거한다	FALSE	frontend	accessibility	a11y	html
Q167	heading 구조 설계		Frontend - Web Accessibility	16	CHOICE	MEDIUM	컴포넌트 기반 UI에서 제목(h 태그) 사용에 대한 올바른 원칙은?	제목은 문서 구조를 나타내므로 단순 스타일 목적이면 남용하면 안 됩니다. 컴포넌트가 어디서 렌더링될지 모른다면 heading 레벨이 깨지기 쉽습니다. 면접에서는 h 태그를 크기용으로 쓰면 안 된다는 점과, 구조를 어떻게 유지할지 질문합니다. 실무에서는 페이지 레벨에서 h1, 섹션에서 h2/h3를 정하고, 컴포넌트에는 “어떤 레벨로 렌더링할지”를 props로 받거나, 제목은 텍스트로 두고 레벨은 상위가 결정하게 합니다. CSS로 크기를 조절하는 것이 원칙입니다. 구조가 일관되면 탐색이 쉬워집니다.		제목은 구조이므로 레벨을 문서 계층에 맞게 설계한다	TRUE	제목은 크기만 의미하니 아무 레벨이나 써도 된다	FALSE	제목은 div로만 만든다	FALSE	h1은 여러 개면 무조건 실패다	FALSE	frontend	accessibility	a11y	html
Q168	aria-hidden과 장식 요소		Frontend - Web Accessibility	16	CHOICE	MEDIUM	카드 UI의 배경 장식(패턴, 도형)이 DOM에 존재할 때 접근성상 가장 적절한 처리는?	장식 요소는 정보가 아니므로 스크린 리더가 읽으면 소음이 됩니다. 특히 SVG, 아이콘, 장식 텍스트가 섞이면 낭독이 어지러워집니다. 면접에서는 “장식은 숨기고 정보만 남겨라”를 강조합니다. 실무에서는 장식 요소에 aria-hidden true를 주거나, CSS 배경으로 처리해 접근성 트리에 노출되지 않게 합니다. 단, 장식이 정보(상태, 경고)를 담으면 숨기면 안 되고 텍스트로도 전달해야 합니다. 의도를 먼저 구분하는 것이 핵심입니다.		장식 요소는 접근성 트리에서 제외한다	TRUE	장식 요소도 모두 읽히게 한다	FALSE	장식을 alt로 길게 설명한다	FALSE	장식은 hover에서만 표시한다	FALSE	frontend	accessibility	a11y	aria
